日期,流水編號,代號,名稱,發布日期時間,新聞標題,新聞內容,RTIME
20170827,WEB0023,3008,大立光,2017/08/27 12:54:57,〈名師解盤〉大立光帶隊再衝10619點 2大動能成多方後盾,"台股上周在外資終於開始回流推升下，儘管強勢族群光學股在上周五出現明顯拉回，不過單周周線仍上漲 194.18 點，順利收紅中止連 2 黑。展望本周，法人指出，一方面有 MSCI 權重調整將生效，而台股權重是調升的，另外摩台期也將結算，目前也是偏多結算，預料將有利於指數挺進 10619 點甚至再衝高。
分析師許博傑表示，本周台股對於多方來說，有 2 大利多支撐因素，首先是 MSCI 新季度權重將在 8 月 31 日盤後生效，其實現在已經有主動基金進來先行卡位，準備吃被動式基金的豆腐了，這也就是為何近期新台幣沒有繼續走貶，反而還維持緩升的原因；另外，新加坡摩台期 8 月契約也將要結算，目前仍是由多方主導。
分析師林隆炫表示，台股如果從 7203 點開始算，到最近的 10619 點，等於這波漲勢長達 2 年，同時漲點也將近 3400 點，漲幅約 50%，經過這樣的上漲，今年 8 月單月的成交值，預估約可達 2.5 兆元，這也才是近 2 年多來的單月新高。根據台股過去的經驗，成交值只要創高，通常距離指數高點也不遠了，反之，當成交值創低時，指數也通常是相對低點。
林隆炫指出，如果把時間縮短一點，台股從 9622 點開始起漲，55 個交易日來到 10283 點，也是頸線所在，上周五則是第 89 個交易日，然而指數從 10619 點下跌 5 天，指數後來花了 8 天都還沒有站上，顯示反彈相對弱勢，另外目前 8 月月線也是紅 K 棒，如果繼續收紅，就是連 9 紅，追平了台股在 1986 年 10 月 1987 年 6 月的連 9 紅紀錄。林隆炫表示，指數不可能持續上漲都不休息整理，因此 8 月月線如果收紅，反倒是有利於 9 月再繼續往上攻。
台股日 K 線圖
許博傑表示，光學股從 8 月 18 日以來，成交值占大盤成交比重，從 8.8% 一路拉升，8 月 23 日最高來到 17.9%，8 月 24 日雖然有小幅萎縮，但是比重依然有 16.8%，相較於金融股如果成交比重來到 15-20%，較算是很過熱了，更何況光學股的股本都不大，不過上周五，股王大立光繼續創高，但是包括玉晶光、亞光及光燿科盤中都未過高，但是卻破低，因此投資人要觀察，線型是否有作頭疑慮。
光學股近期成交比重
日期
光學股成交值 (億元)
光學股成交值 (億元)
光學比重 (%)
8 月 18 日
79.5
901.5
8.8
8 月 21 日
87.5
864.5
10.1
8 月 22 日
180
1109
16.2
8 月 23 日
210
1170
17.9
8 月 24 日
198
1177
16.8
資料來源：法人
",243046564
20170828,WEB0277,3008,大立光,2017/08/28 14:41:05,台股狹幅震盪收盤上漲10點大立光收跌3%,"▲台股 8 月 28 日在平盤上下狹幅震盪，最高來到 10542 點，收盤上漲 10.47 點，收在 10525.98 點，漲幅 0.10%，成交金額新台幣 1128.46 億元。（圖／NOWnews 資料照片）
台股今（ 28 ）日在平盤上下附近狹幅震盪，最高來到 10542 點，收盤上漲 10.47 點，收在 10525.98 點，漲幅 0.10% ，成交金額新台幣 1128.46 億元。各類股部分，電子收在盤下，跌幅 0.1% 、金融漲 0.7% 。個股部分，三大指標股皆收跌，鴻海跌 0.4% 、台積電跌 0.6% 、大立光跌近 3% 。
台股今（ 28 ）日開盤跌 12.71 點，加權股價指數以 10502.80 點開出，終場上漲 10.47 點，收在 10525.98 點，漲幅 0.10% ，成交金額新台幣 1128.46 億元。各類股部分，電子收在盤下，跌幅 0.1% 、金融漲 0.7% 。其他，造紙漲超過 1% 。
個股部分，三大指標股皆收跌，鴻海跌 0.4% 、台積電跌 0.6% 、大立光跌近 3% ，分別來到 115.5 元、 216 元與 5825 元。宏達電漲超過 3% ，來到 71 元。華碩漲 2% ，收在 249 元。南亞科、友達漲 1% 以上。華邦電漲 6.8% ，來到 24.15 元。橘子收在漲停板，來到 48.95 元。另外，華晶科、元太今量大分別漲 3.8% 與 8.7% ，華映更收在漲停板。
『新聞來源／NOWnews http://www.nownews.com/』
",243152928
20170830,WEB0173,3008,大立光,2017/08/30 10:01:00,美股激勵帶動台股走升 大立光早盤強漲2%,"▲台股 8 月 30 日開盤漲 15.02 點，加權股價指數以 10511.59 點開出，走勢隨後走高。（圖／NOWnews 資料照片）
投資人不理會東北亞情勢，美股收高也帶動亞股與台股，台股今（ 30 ）日開盤漲 15.02 點，加權股價指數以 10511.59 點開出，走勢隨後走高。各類股部分，早盤電子漲 0.8%、金融漲 0.5%。個股部分，鴻海漲 0.8%、台積電漲 0.4%、大立光則漲超過 2%。新光金與國泰金則漲超過 1% 以上。
北韓再度試射飛彈，不過，投資人不理會東北亞情勢的不安，美股收漲，其中道瓊工業指數漲 56.97 點，收 21865.37 點；那斯達克指數上漲 18.87 點，收 6301.89 點；標準普爾 500 指數收高 2.06 點，收 2446.30 點；費城半導體指數漲 2.24 點，收在 1084.86 點。
台股昨（29）日受東北亞情勢緊張影響開低震盪，收盤小跌 29.41 點，收在 10496.57 點，跌幅 0.28% ，成交金額 1072.26 億元。今日在美股相對走強下，韓股雖震盪但早盤在盤上，日股則漲 0.6%。至於台股今（ 30 ）日開盤漲 15.02 點，加權股價指數以 10511.59 點開出，走勢隨後走高。
各類股部分，早盤電子漲 0.8%、金融漲 0.5%。其他，半導體漲 0.7%，光電漲 1.7%、造紙漲超過 2%、電器電纜漲 3%，其中華新麗華昨舉行法說會，本業獲利改善，另有地產百億大案將於今年底、明年初相繼入帳，今股價大漲 6% 以上。
其他個股部分，鴻海漲 0.8%、台積電漲 0.4%、大立光漲超過 2%，分別來到 116.5 元、217 元與 5860 元。南亞科、華碩、和碩、宸鴻則漲 1% 以上。旺宏減資後重新掛牌持續強勢，漲幅達 5%，來到 42.8 元，大同與華邦電也有買單敲進，各漲 1.7% 與 3%。新光金與國泰金則漲超過 1% 以上。
『新聞來源／NOWnews http://www.nownews.com/』
",243336132
20170901,WEB0243,3008,大立光,2017/09/01 13:35:20,〈蘋果新機發表拍板〉日系外資調高大立光目標價到6680元 重申「買進」,"蘋果新機發表會確定於美國時間 9 月 12 日登場，隨著蘋果新品上市倒數計時，外資對股王大立光 (3008-TW) 後市持續看好，日系外資最新報告將大立光目標價調高至 6680 元，重申「買進」評等，強調大立光是首選投資標的。
近期陸續有外資發布大立光報告，先前另一家日系外資將目標價調高至 6300 元，重申「買進」評等。今天又有一家日系券商再度調高大立光目標價到 6680 元，是目前外資對於大立光的目標價最高的報告。
日系外資在最新出爐的報告中強調，看好大立光下半年將受惠新一代 iPhone 系列出貨增溫及規格提升下，長線更有智慧機多鏡頭趨勢支撐；其中，中國品牌廠也將在 2018 年上半年搶進 7P 鏡頭，不僅讓大立光平均單價再提升級、也在拉開與同業的競爭差距。
日系外資報告預估，大立光第 3 季及第 4 季營收將季增 33-41%，下半年因產品組合提升毛利率，獲利將較上半年成長 1.07 倍，年增率 29%。同時調高明、後年每股純益預估，幅度約 3%，將大立光目標價調高至 6680 元，重申「買進」評等。
大立光日 K 線圖
",243563896
20170904,WEB0136,3008,大立光,2017/09/04 10:04:25,東北亞情勢緊張台股早盤微挫很抗跌大立光強勢,"▲東北亞情勢緊張，台股 9 月 4 日開盤跌 9.38 點，加權股價指數以 10585.44 點開出，相對抗跌。（圖／NOWnews 資料照片）
北韓再度核試挑戰國際底線，南韓不甘示弱也發射導彈反制，使日韓股市下挫，早盤先後跌超過 1% 。而台股今（ 4 ）日開盤跌 9.38 點，加權股價指數以 10585.44 點開出，相對抗跌。電金來到盤下，跌幅不高。唯運輸跌超過 1% 。個股中，早盤鴻海、台積電與大立光分別跌 0.8% 、 0.2% 與漲 1% 。
蘋果 i8 確定 12 日發表利多下，拉抬美國科技股走勢，那斯達克指數上周五收高 6.67 點，漲幅 0.10% 至 6435.33 點，連續 2 個交易日創歷史新高；道瓊工業指數上漲 39.46 點或 0.18% ，成為 21987.56 點；標準普爾 500 指數漲 4.90 點，漲幅 0.2% ，報 2476.55 點；費城半導體指數收高 5.03 點或 0.45% 至 1119.34 點。
台股上周五開低走高，盤中一度創下 27 年新高，終場上漲 9.04 點，收在 10594.82 點，漲幅 0.09% ，成交金額 1140.56 億元。今日開盤跌 9.38 點，加權股價指數以 10585.44 點開出。各類股部分，早盤電子與金融來到盤下。其他，運輸跌超過 1% ，其中裕民、陽明、中航跌逾 1% ，萬海跌 2% ，長榮航與華航也跌近 1% ，長榮則跌近 3% 。
個股部分，早盤鴻海、台積電與大立光分別跌 0.8% 、 0.2% 與漲 1% ，來到 116.5 元、 216 元與 5935 元。聯發科跌近 1% ，來到 269.5 元。華碩與宸鴻跌超過 1% ，來到 251 元與 127 元。另外，早盤聯電、華邦電與旺宏買單敲進，皆漲 3% 以上，中石化、新光金則漲超過 2% 。
『新聞來源／NOWnews http://www.nownews.com/』
",243836373
20170904,WEB0319,3008,大立光,2017/09/04 15:00:17,大立光:公告本公司受邀參加瑞士信貸證券舉辦之法人說明會,"第二條第12款符合條款第四條第XX款：12事實發生日：106/09/061.召開法人說明會之日期：106/09/062.召開法人說明會之時間：10 時 00 分 3.召開法人說明會之地點：台北君悅大飯店4.法人說明會擇要訊息：受邀參加瑞士信貸所舉辦之「18th Annual Asian Technology Conference」5.其他應敘明事項：無完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。
",243854125
20170905,WEB0388,3008,大立光,2017/09/05 16:27:27,大立光8月營收登上50億大關 創9個月來新高 月增近13%,"股王大立光 (3008-TW) 今 (5) 日公布 8 月合併營收為 50.11 億元，攀上 9 個月來高點，月增 12.84%，年增 3.95%；前八月累計合併營收 315.79 億元，年增 14%。
法人分析，大立光 8 月營收持續衝高，反映非蘋客戶陸續推出新機，以及蘋果 iPhone 8 上市前的拉貨潮，看好市場搶購潮帶動備料需求挹注下，大立光今年單月營收可望挑戰 60 億元大關，再寫新猷。
大立光單月營收歷史高點出現在 2016 年 12 月的 54.46 億元，公司看好 9 月營收有機會持續向上。
大立光 8 月的營收結構中，千萬畫素以上鏡頭占 60-70%，800 萬畫素占 10-20%，500 萬畫素產品占 10%。
大立光在台中精密機械園區投資 200 億元興建的二廠工程已完工，公司按照原規劃在本月底小量投產，至於日前以 10.36 億元，在台中工業區工業 28 路購入 4000 坪土地及地上廠房，將作為未來公司在台中取得完整廠區擴廠案之用，該公司表示，目前仍在在規劃中。
大立光 8 月營收 50.11 億元，較 7 月與去年同期都呈現成長，也扭轉 7 月營收較去年同期衰退窘境。
證券分析師張陳浩指出，由蘋果供應鏈得到的訊息顯示，目前因蘋果新機種製作困難度高，也因此產量及良率也不高，如良率改善，放大量生產的話，研判有機會推升大立光單月營收攀上 60 億元，改寫新猷。
大立光上半年營收為 221.21 億元；毛利率 68.66%，年增 5.31 個百分點；稅前盈餘 126.15 億元；稅後純益 95.98 億元，年增 31.25%，每股純益 71.56 元。
大立光日 K 線圖
",243959282
20170906,WEB0258,3008,大立光,2017/09/06 12:35:32,外資看好大立光9月營收將改寫新高 重申「買進」評等,"股王大立光 (3008-TW) 昨 (5) 日公布 8 月合併營收為 50.11 億元，攀上 9 個月來高點，美系外資券商隨即發發表報告指出，預估大立光 9 月營收將續衝高到 57 億元，改寫去年 12 月的 54.46 億元新高紀錄，重申「買進」，目標為 6100 元。
大立光 8 月合併營收為 50.11 億元，月增 12.84%，年增 3.95%；前八月累計合併營收 315.79 億元，年增 14%。
美系外資證券商報告指出，大立光的 8 月營收表現符合預期，9 月在旺季加持之下，營收將月增 13%、年增 15% 至 57 億元，一舉改寫單月歷史新高紀錄，預估第 3 季營收將季增 34%、年增 6% 至 151 億元。
國內法人分析，大立光 8 月營收持續衝高，反映非蘋客戶陸續推出新機，以及蘋果 iPhone 8 上市前的拉貨潮，看好市場搶購潮帶動備料需求挹注下，大立光今年單月營收可望在第 4 季挑戰 60 億元大關，再寫新猷。
美系外資指出，大立光目前產能滿載，新產能預計 9 月開始小量貢獻、第 4 季逐步放量，良率還有改善空間。
根據美系外資調查，中國手機品牌下半年需求強勁，主要原因是部分旗艦機種延後上市，加上蘋果新機需求，有利於大立光擴產及第 4 季營收走高，看好大立光下半年毛利率有機會再提升。
大立光日 K 線圖
",244045367
20170908,WEB0747,3008,大立光,2017/09/08 15:02:28,大立光8月營收50.11億元年增3.95% 1—8月達315.79億元,"大立光(3008-TW)2017年 8月營收資料(單位:千元)
        項目
        8月營收
        1—8月營收
        本年度
        5,011,083
        31,579,369
        去年同期
        4,820,546
        27,700,582
        增減金額
        190,537
        3,878,787
        增減(％)
        3.95
        14
",244254284
20170913,WEB0284,3008,大立光,2017/09/13 14:34:49,台股青蘋果鴻海、大立光下挫走跌10600點又失守,"▲蘋果魔咒發威，台股 9 月 13 日在蘋概股普遍走低下，收盤下跌 77.47 點，收在 10532.88 點，跌幅 0.73%，成交金額新台幣 1251.18 億元。（圖／NOWnews 資料照片）
蘋果魔咒發威，台股今（13）日在蘋概股普遍走低下，收盤下跌 77.47 點，收在 10532.88 點，跌幅 0.73%，成交金額新台幣 1251.18 億元。各類股部分，電子跌 0.8%、金融跌 0.3%，光電跌 2% 以上。個股部分，鴻海跌逾 1%、台積電跌 0.4%，大立光賣壓沉重，終場跌 3.8%。其他蘋概股如和碩、日月光、玉晶光跌深。
蘋果今（ 13 ）日凌晨新機正式發表，符合「蘋果魔咒」股價收跌，而台股開盤跌 13.99 點，加權股價指數以 10596.36 點開出，盤中最高來到 10620 點，最低來到 10532 點。大盤開低走低，終場下跌 77.47 點，收在 10532.88 點，跌幅 0.73%，成交金額新台幣 1251.18 億元。
各類股部分，電子跌 0.8%、金融跌 0.3%，光電與運輸跌 2% 以上，油電燃氣跌 1.7%，至於造紙強勢漲 3%。個股部分，蘋概股大致走跌，鴻海跌逾 1%，來到 115.5 元。台積電跌 0.4%，收在 218 元。大立光賣壓沉重，終場跌 3.8%，收在 5635 元。
其他，日月光跌 2.7%、和碩也跌深跌 3% 以上，玉晶光也跌近 8%、業成跌超過 5%。不過，由於蘋果新機正式導入無線充電，市場看好未來無線充電市場將快速成長，激勵凌通衝漲停，其他盛群漲 0.7%、新唐漲 1.8%、迅杰漲幅也有 4.6%。至於非蘋的宏達電今日逆勢走高，大漲 8.5% 以上，來到 71.5 元。
『新聞來源／NOWnews http://www.nownews.com/』
",244752567
20170913,WEB0520,3008,大立光,2017/09/13 19:11:33,〈蘋果新品發表〉強敵環伺 亞系外資調降大立光評等「買進」降為「中立」,"蘋果於台灣時間今 (13) 日凌晨發表 iPhone 新機，台灣蘋概股今天卻利多出盡，普遍收黑，日系外資最新報告更調降股王大立光 (3008-TW) 評等，由「買進」降至「中立」，相較之前多數外資普遍調升大立光目標價與評等、最高目標價達 7350 元，日系外資以「市場強敵環伺」為由，開出降評大立光第一槍，不過目標價仍由原 5732 元調高至 5910 元。
大立光股價今天收盤價 5635 元，下跌 225 元或 3.84%，成交量放大到 770 張，但外資賣超 306 張，創下至少近一個月來最大賣超量；投信則賣超 13 張，自營商賣超 7 張，三大法人合計賣超 326 張，收盤股價摜破月線。
亞系外資報告指出，大立光目前股價已經反映明年強勁成長，加上考量競爭及向上空間有限，決定調降評等；不過亞系外資調整今年至後年獲利預估，幅度分別為 2%、3% 及 8%，目標價由 5732 元進一步調高到 5910 元。
亞系外資報告指出，大立光目前正面臨玉晶光 (3406-TW)、舜宇光學 (2382-HK) 及 AAC 瑞聲科技 (2018-HK) 等同業的強力競爭。
蘋果台灣時間今天凌晨發表 iPhone 新機系列產品，iPhone 新機雖然大幅強調影像功能，但雙鏡頭搭載並沒有下放到 iPhone 8，也引起市場原來對於雙鏡頭滲透率的失望，導致台灣蘋果光學元件供應鏈股價的下殺，除大立光股價的下跌之外，玉晶光終場股價下跌 38.5 元或 7.94%，以 446.5 元作收，成交量 10754 張，跌破月線，三大法人當中，外資小買超 4 張，投信賣張 22 張，外資賣超 98 張，三大法人賣超 116 張。
大立光日 K 線圖
",244769122
20170920,WEB0487,3008,大立光,2017/09/20 21:47:35,本土法人看好大立光在手機鏡頭高規格競爭下 獲利仍將走揚,"蘋果 iPhone 8 系列新機將於台北時間本周五 (22 日) 上午開賣，但蘋概股在蘋果新機發表後表現卻不如預期，且陸續有外資法人看衰股王大立光 (3008-TW) 股價表現，但國內法人卻認為，今年下半年起蘋果及非蘋陣營光學零組件進入規格提高周期，手機雙鏡頭滲透率也將提高，預估明年大立光獲利可年增逾 55%。
看衰大立光的外資抱持的理由，在於大立光的股價已反映其業績的成長、面臨包括玉晶光 (3406-TW)、舜宇光學 (2382-HK) 等同業的強力競爭，同時，以來自塑膠、玻璃混合鏡片的鏡頭，將形成對於大立光業績成長的破壞力。
但國內法人則指出，今年下半年起蘋果及非蘋陣營光學零組件進入規格提高周期，明年下半年 iPhone 將從現在 iPhone X 的 6P(塑膠鏡片)+6P 雙鏡頭，提升為採用 7P+6P 廣角 + 望遠雙鏡頭及 f1.4 大光圈．將讓鏡片製造難度複雜度再提升。
同時，就最受關注的 iPhone X 手機來看，預估大立光在 iPhone X 的訂單比重廣角鏡頭達 100%，望遠景鏡頭達 80%。
蘋果及非蘋陣營對於鏡頭組提升到 7P 的興趣目前並不明朗，但大立光執行林恩平日前則透露，大立光開發的 7P 鏡頭組產品已經送樣。
國內法人預估，手機產業雙鏡頭滲透率可由今年的 16% 起飛，預估明、後年滲透率各達 30%、40%，在雙鏡頭趨勢及新一代 iPhone 銷售帶動下，預估大立光產能可能滿載，今年第 4 季起可能將新增 25% 產能，並看好大立光明年第 2 季也將取得三星手機鏡頭訂單。
大立光日 K 線圖
",245478482
20170920,WEB0157,3008,大立光,2017/09/20 10:25:19,台股早盤走弱蘋概股失色鴻海、大立光跌多,"▲台北股市 9 月 20 日開盤跌 7.56 點，加權股價指數以 10568.58 點開出，早盤隨後雖一度來到盤上，但又下挫超過 50 多點。（圖／NOWnews 資料照片）
美股持續走高，但台股今（ 20 ）日開盤跌 7.56 點，加權股價指數以 10568.58 點開出，隨後雖一度來到盤上，但又下挫超過 50 多點。早盤電金跌約 0.2% 左右，個股部分，蘋概股弱勢，如鴻海早盤跌 1.3%、台積電跌 0.4%、大立光也跌 0.8%。其他，玉晶光跌約 1%、聯發科跌 0.6%、鴻準也跌逾 2%。今智慧顯示器暨觸控面板展登場，群創與友達分別跌超過 1% 與 0.7%。
美國聯邦準備理事會（ Fed ） 2 天會議正式展開，預期會後宣布升息機率不高，美股 4 大指數連袂收高。其中，道瓊、那斯達克以及標普指數均再創歷史紀錄。道瓊工業指數上漲 39.45 點，收 22370.80 點，連續第 6 天創高；那斯達克指數漲 6.69 點，收 6461.32 點；標準普爾 500 指數上揚 2.78 點，收 2506.65 點；費城半導體指數收高 4.08 點，收 1164.98 點。
台北股市昨（ 19 ）日開高走低終場跌 55.43 點，收在 10576.14 點，10600 點失守，跌幅 0.52%，成交金額新台幣 1371.70 億元。台股今（ 20 ）日開盤跌 7.56 點，加權股價指數以 10568.58 點開出，隨後雖一度來到盤上，但又下挫超過 50 多點。
各類股部分，早盤電子跌 0.3%、金融跌 0.2% 左右。其他，汽車跌 0.7%、食品跌 0.8%、造紙跌逾 1%。個股部分，昨日遭到外資調節的鴻海持續弱勢，早盤跌 1.3%，來到 108.5 元。台積電跌 0.4%，來到 220.5 元。大立光也跌 0.8%，來 5785 元。今（ 20 ）日智慧顯示器暨觸控面板展登場，群創與友達分別跌超過 1% 與 0.7%，來到 14.65 元與 12.55 元。
另外，量大的個股南亞科漲 3%，來到 79.1 元左右；威剛漲近 2%，來到 87 元；LED 磊晶大廠晶電漲 4% 以上，來到 41.25 元；矽晶圓廠合晶漲 2.4%，來到 29.8 元。不過，聯電、新光金、亞光遭到賣壓，跌幅在近 1% 至逾 2% 之間。
『新聞來源／NOWnews http://www.nownews.com/』
",245437567
20170926,WEB0190,3008,大立光,2017/09/26 12:16:36,美系外資看台灣科技股過度投機 惟看好台積電、大立光、統一超、台塑四寶,"台股近期連日回檔，美系外資最新報告認為，台股大盤未來漲勢空間已較為狹小，但是仍然看好全球半導體晶圓代工龍頭台積電 (2330-TW)，與光學股龍頭大立光 (300-TW)、統一超 (2912-TW)、台塑 (1301-TW) 等個股後市。
該份報告看好，未來十年台積電將可望在物聯網 (IoT) 領域內發光發熱，大立光則估計將受惠於未來智慧型手機鏡頭，將需要更多搭載新功能如 3D 感測技術、AR 等，看好大立光後市。
美系外資認為，雖然統一超因售出「金雞母」中國星巴克業務而出現相當大程度的下跌，但統一超出售中國星巴克業務的利空消息，估計市場已經對此定價完成，統一超當前股價具有吸引力。
統一超股價日線走勢圖 (近一年以來表現)
近期台股連日重挫，該美系外資認為，台股現在散戶充斥，過去兩個月內「外資拋盤散戶接」的狀況屢見不鮮。
該報告指出，外資在過去兩個月淨賣超台股 10 億美元，但是散戶投資人卻反手融資買進高達 12 億美元，是當前台股撐盤的大主力，而散戶的入市意願濃烈，也正是台股此前不見大幅修正的重要原因。
美系外資認為，台股目前投機氣氛最為濃烈的即屬科技股，以該美系外資自身編制的台灣科技股指數觀察，當前台灣科技股指數約落在 165 點，而非科技股指數卻仍在 95 點附近徘徊，顯示台股這波「奔萬點」的熱絡行情，除了科技股以外，其餘產業皆是很難感受到熱情。
該美系外資並下修台股 2017 年底大盤目標價，自先前預測的 11500 點下修至 10700 點，預期台股 2018 年目標點位為 11000 點。
",246044287
20170927,WEB0155,3008,大立光,2017/09/27 10:48:32,台股早盤吃紅蘋果蘋概股反彈大立光強勢漲,"▲台股 9 月 27 日開盤漲 65.42 點，加權股價指數以 10322.44 點開出，隨後走勢向上。（圖／NOWnews 資料照片）
蘋果股價反彈漲 1.7%，也激勵台北股市紅蘋果！今（ 27 ）日開盤漲 65.42 點，加權股價指數以 10322.44 點開出，隨後走勢向上。早盤電子漲約 1%、光電股特別強勢，漲 2.8%。股王大立光漲逾 5.5%，其他亞光、今國光、玉晶光漲幅也在 3% 以上。龍頭股鴻海、台積電則漲約 1%。
美股漲跌互見，那斯達克指數收漲 9.57 點，收 6380.16 點，標準普爾 500 指數小漲 0.18 點，收 2496.84 點。不過，道瓊工業指數下挫 11.77 點或 0.05%，連續 4 個交易日下跌，以 22284.32 點作收；費城半導體指數則收低 0.54 點或 0.05% 至 1126.40 點。
而受到蘋果 iPhone X 可能延到 10 月中才開始加速生產消息影響，台股昨（ 26 ）日蘋概股領跌，終場下跌 78.87 點，收在 10257.02 點，10300 點失守，跌幅 0.76%，成交金額新台幣 1212.36 億元。而外資持續賣超，市場也憂心中秋變盤提前發酵。
不過台股今（ 27 ）日開盤漲 65.42 點，加權股價指數以 10322.44 點開出，隨後走勢向上。各類股部分，早盤電子漲約 1%、金融在平盤附近。其他，光電股強勢漲 2.8%。不同於前一日蘋概股走跌，由於外資圈傳出 iPhone X 潛在預購需求已突破 4000 至 5000 萬支消息，蘋果股價也彈升 1.7%，因此激勵蘋概股反彈。
鴻海、台積電漲約 1%，分別來到 104.5 元與 216 元。股王大立光漲逾 5.5%，來到 5400 元，玉晶光也漲超過 4%。其他，美律漲 2% 以上、聯發科漲 1.4%，而和碩、宸鴻、可成與華邦電反彈，漲 2.5% 以上。業成則漲約 6%，來到 321.5 元。
其他熱門成交個股包括華映衝上漲停板、南亞科漲 2.8%，來到 82.8 元。群創與友達漲約 1.6%，來到 14.5 元與 12.35 元。至於亞光漲 3% 以上、今國光漲超過 5%。
『新聞來源／NOWnews http://www.nownews.com/』
",246139007
20170927,WEB0177,3008,大立光,2017/09/27 12:01:24,股王大立光吹響蘋概股反攻號角 認購權證交投熱絡,"在凱基投顧表態看好 iPhone X 銷售，預估預購量可達 4000-5000 萬支的水準之下，今 (27) 日蘋概股再度吹響反攻號角，指標股大立光 (3008-TW) 大漲超過半根停板，鴻海 (2317-TW) 漲 1% 上下，台積電 (2330-TW) 也維持在紅盤上。
凱基投顧分析師郭明錤指出，iPhone X 的 TrueDepth 鏡頭結構複雜，因此預計 iPhone X 下月中旬才會開始量產，且初期恐供不應求，並會維持到 2018 年上半年。
由於 iPhone 8 系列新產品買氣差，創 2007 年第一支 iPhone 問世以來所有重要產品開賣首周最差表現，導致蘋果股價近日走跌，隨著蘋果股價於美股周二強勢反彈 1.7%，激勵台灣蘋果概念股今日多方人氣再度回穩。
其中，股王大立光已預估 9 月業績有機會比 8 月好，新廠已開始裝置設備並積極招募員工，預計 9 月底投產，可望趕上 iPhone 新機拉貨需求，股價大幅反彈。
除了現貨市場表現熱絡，大立光認購權證交投也相當火熱，盤中成交量已突破 1 億元，人氣僅次於 GIS-KY(6456-TW)。
若投資人看好大立光反彈行情，有意透過權證布局，可留意連結的認購權證，例如大立光群益 77 購 02(062262-TW)、大立光凱基 76 購 01(062190-TW) 和大立光元大 76 購 10(062146-TW) 等，皆屬長天期，價內外 15% 內的權證。
  大立光相關權證。 資料來源：凱基權證網
",246143332
20170930,WEB0244,3008,大立光,2017/09/30 15:21:05,蘋果轉紅了鴻海、大立光強勁台股收盤漲54點,"▲台股 9 月 30 日獨家開市走高，盤中一度站回 10400 點，終場上漲 54 點，收在 10383.94 點，漲幅 0.52%，成交金額縮減至新台幣 535.22 億元。（圖／NOWnews 資料照片）
美國科技股強勁、美股收高，也激勵台股今（30）日獨家開市走高，盤中一度站回 10400 點，終場上漲 54 點，收在 10383.94 點，漲幅 0.52%，成交金額縮減至新台幣 535.22 億元。其中蘋概股三大指標，鴻海漲 2%、台積電收在平盤、大立光則漲 0.8%，其他和碩、宸鴻、業成與可成表現也很不錯，漲幅在 1.14% 至 4% 以上。
台股今（ 30 ）日開盤漲 32.61 點，加權股價指數以 10362.55 點開出，盤中最高站上 10400 點，綜觀今日大盤多呈現漲 50 多點的態勢，終場上漲 54 點，收在 10383.94 點，漲幅 0.52%。各類股部分，電子漲 0.6%、金融小漲 0.1%。其他，機電、光電、油電燃氣類股漲 1% 上下。
個股部分，蘋概股三大指標鴻海漲近 2%，來到 107 元。台積電收在平盤 216.5 元的價位。大立光則漲 0.8%，收在 5375 元。其他蘋概股如聯發科漲 2.4%，來到 291.5 元。和碩與宸鴻分別漲 1.14% 與 2.7%，業成漲 2.3%、可成更是漲 4% 以上，收在 295 元。
另外，台積電 3 奈米新廠確定落腳於南科台南園區，也帶動半導體相關個股，如旺宏漲 4% 以上、華邦電漲 2.2%、順德漲 4.3%、瑞昱與南茂漲 2% 左右、晶豪科漲 1.8%、台勝科漲 3%，世芯 - KY 與訊芯 - KY 則是衝上漲停板。
『新聞來源／NOWnews http://www.nownews.com/』
",246455328
